% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=467878, Sat Apr  4 01:43:29 2026, <python>{}</python>
1 32 0.34236606697978966 0 0 0.32854892141343617 0.33333333333333337 0.3307022301376319 0.3333333333333333 0.3228239537019557 0.31734332389153397 0.3333333333333333 0.3214238821429542 0.3333333333333333 0.3291761449352889 0.31357416086559164 0.3260848187474843 0.32126206020655945 0.3220894348450968 0.31404866848720314
2 64 0.35571041406421533 0 0 0.3333333333333333 0.3333333333333333 0.33333333333333326 0.33333333333333326 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.33216191931559924 0.3333333333333333 0.33333333333333326 0.3182844838962742 0.3333333333333333 0.33079500692927544 0.32557645615914693 0.3333333333333333
3 96 0.3750159025923537 0 0 0.3333333333333333 0.33333333333333326 0.33333333333333326 0.33333333333333337 0.3333333333333333 0.33333333333333326 0.33333333333333337 0.3333333333333333 0.33333333333333337 0.33333333333333337 0.32444391369282943 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.33333333333333337
11 352 0.49672265722708836 0 0 0.33333333333333337 0.33333333333333337 0.33333333333333326 0.3333333333333333 0.33333333333333337 0.3333333333333333 0.3333333333333333 0.33333333333333337 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333
21 672 0.47170500680130223 0 0 0.2785825521771507 0.2732701803315563 0.2767621074108114 0.3068604604884751 0.32152285240134826 0.3095790940184512 0.29992201000610075 0.33333333333333326 0.30661654703828145 0.32693706700405173 0.2914928923222964 0.3142032982345773 0.2944970496491754 0.3162149816673604 0.306428996579602
31 992 0.48726063203580966 0 0 0.25977693477540853 0.24864359329365537 0.2578207277076782 0.2665834088863508 0.3315553315135196 0.3324984864448237 0.31516566622120756 0.3292223583037432 0.2981538399638009 0.3114228316883971 0.2970329217481996 0.28279180603041426 0.29835312156246807 0.3248333072146035 0.3333333333333333
41 1312 0.3953812852644787 0 0 0.20496427534040068 0.1716871156909613 0.1822193692442728 0.2042295042974366 0.25842702619205604 0.2664021840144292 0.2594249019130673 0.2694000653761365 0.2195259537878405 0.22263391185036643 0.24987869021086367 0.2261734592389082 0.24257999230848054 0.2546860728582936 0.23959492983729158
51 1632 0.3547109151569045 0 0 0.1780650801845875 0.14885545841380565 0.14169011696692088 0.18114873306074886 0.2777612010991911 0.23814390075768543 0.2506796861071778 0.2271355055363066 0.15382743968613558 0.18412572703817603 0.2306583821650325 0.2022232768491688 0.21495347183675031 0.22033200865275696 0.21941439400028367
61 1952 0.34401947916604075 0 0 0.1618256820612436 0.14613909248727147 0.11881584409628229 0.1787352170791849 0.2555772072971494 0.23928011461280252 0.2484443047611196 0.23011571255216007 0.11486845683922017 0.1669225409299537 0.18937784323640153 0.21525488835641485 0.19105054984199715 0.22644297636326052 0.2038043691822203
71 2272 0.3060344387348501 0 0 0.13488822103772558 0.12588911513495366 0.09737230302297542 0.14234913141347533 0.20660235574221747 0.2241299559333964 0.22287315606853433 0.1846022643408265 0.07854330771790793 0.12155771592519025 0.1444938237061649 0.19261335128274862 0.1624302368915828 0.2047641819701412 0.17442966674169508
81 2592 0.2426057575870954 0 0 0.0973445985642215 0.10494659574233242 0.06988125376387974 0.10534045468171173 0.15154678369892244 0.1687941865780307 0.1756194240210753 0.14025959012686176 0.05803400600122011 0.07624817328916232 0.09283962683215809 0.14054663102663276 0.13570996374113872 0.16887139088315617 0.1442188158279294
91 2912 0.261079629840561 0 0 0.09940862284392811 0.12247198890945286 0.06879393737468867 0.10341644711636294 0.14458337085005435 0.1842280350582109 0.18476607665836806 0.15121625609171 0.053304273506423465 0.08157220496215219 0.08819420314132953 0.12727283675598156 0.14638353287771821 0.17354644435094937 0.14498228911850153
101 3232 0.19300199887550162 0 0 0.06351247938175103 0.09067598373029509 0.051392560286797416 0.07088723420035525 0.10309448110413832 0.1396757847775811 0.1314414730927519 0.10896844163961404 0.0376391423698877 0.056869865112600525 0.06055670154556481 0.07844319206066089 0.10386505963230261 0.13195343418929306 0.11265758454612
