% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=315580, Wed Mar 11 01:42:41 2026
1 32 -0.07359634067275052 -0.018712300328738732 0.01649064086683306 0.049446207601248446 0.8957500949331355 0.9393787512310315 0.9685496361476578 0.969490550986967 0.9869453896670625 0.9915643232433023 0.9945304636582106 0.9990287279756969 1.008125262017473 1.0103299410525284 1.0213438938111967 1.0234242018782087 1.031575415502337 1.051137926180992 1.0936756344564862
2 64 -0.11450697995962644 -0.02528759337155444 0.031231697762880387 0.09659878201996751 0.8957500949331355 0.9393787512310315 0.9685496361476578 0.969490550986967 0.9869453896670625 0.9915643232433023 0.9945304636582106 0.9990287279756969 1.008125262017473 1.0103299410525284 1.0213438938111967 1.0234242018782087 1.031575415502337 1.051137926180992 1.0936756344564862
3 96 -0.1308957292850178 -0.02538169370839086 0.0366041460764315 0.11835190442969745 0.8957500949331355 0.9393787512310315 0.9685496361476578 0.969490550986967 0.9869453896670625 0.9915643232433023 0.9945304636582106 0.9990287279756969 1.008125262017473 1.0103299410525284 1.0213438938111967 1.0234242018782087 1.031575415502337 1.051137926180992 1.0936756344564862
11 352 -0.16452901386579033 -0.031145675720662208 0.06919354802604154 0.21941196846267916 0.8957500949331355 0.9393787512310315 0.9685496361476578 0.969490550986967 0.9869453896670625 0.9915643232433023 0.9945304636582106 0.9990287279756969 1.008125262017473 1.0103299410525284 1.0213438938111967 1.0234242018782087 1.031575415502337 1.051137926180992 1.0936756344564862
21 672 -0.27562931011996805 -0.057176213304234925 0.11295058890109363 0.24652947790670546 0.8957500949331355 0.9393787512310315 0.9685496361476578 0.969490550986967 0.9869453896670625 0.9915643232433023 0.9945304636582106 0.9990287279756969 1.008125262017473 1.0103299410525284 1.0213438938111967 1.0234242018782087 1.031575415502337 1.051137926180992 1.0936756344564862
31 992 -0.3585506086843637 -0.049727566946406135 0.11781479071672435 0.2989308155141655 0.6233420854769335 0.674092786097194 0.7089976137571297 0.7329285236047677 0.8235443956655475 0.848099067762748 0.9099157523292353 0.9491684665707002 0.9604630052690818 1.048658116524641 1.084283313971409 1.1628913666070335 1.2081278618923579 1.3579041904742795 1.4619098747936772
41 1312 -0.41941609360514975 -0.06316398686838666 0.12775373031435372 0.3186824249363623 0.6233420854769335 0.674092786097194 0.7089976137571297 0.7329285236047677 0.8235443956655475 0.848099067762748 0.9099157523292353 0.9491684665707002 0.9604630052690818 1.048658116524641 1.084283313971409 1.1628913666070335 1.2081278618923579 1.3579041904742795 1.4619098747936772
51 1632 -0.4660180014733888 -0.10893325353679939 0.1394663562955529 0.3479650156448241 0.6233420854769335 0.674092786097194 0.7089976137571297 0.7329285236047677 0.8235443956655475 0.848099067762748 0.9099157523292353 0.9491684665707002 0.9604630052690818 1.048658116524641 1.084283313971409 1.1628913666070335 1.2081278618923579 1.3579041904742795 1.4619098747936772
61 1952 -0.5620724558120489 -0.10001521635881191 0.12722163768635084 0.40057472047921194 0.47341524107028166 0.5142321813239369 0.594457655158471 0.612460575988337 0.6513723849698623 0.744300999585222 0.8481691365519113 0.8656546470000283 0.9413548303554242 0.9682932719672855 1.124585704333097 1.1373037861823359 1.4076740137538384 1.509134081107597 1.6416488994166545
71 2272 -0.6067511875874151 -0.11383973908275571 0.1222859655589249 0.4437376211195133 0.47341524107028166 0.5142321813239369 0.594457655158471 0.612460575988337 0.6513723849698623 0.744300999585222 0.8481691365519113 0.8656546470000283 0.9413548303554242 0.9682932719672855 1.124585704333097 1.1373037861823359 1.4076740137538384 1.509134081107597 1.6416488994166545
81 2592 -0.6582658798123198 -0.14985774208623465 0.13910545928932844 0.4523802000208574 0.47341524107028166 0.5142321813239369 0.594457655158471 0.612460575988337 0.6513723849698623 0.744300999585222 0.8481691365519113 0.8656546470000283 0.9413548303554242 0.9682932719672855 1.124585704333097 1.1373037861823359 1.4076740137538384 1.509134081107597 1.6416488994166545
91 2912 -0.6869438982889288 -0.15455242720419266 0.16502969934055456 0.5411162762934002 0.3717643019878116 0.4705504094611918 0.5782881412260751 0.615223391658805 0.6256511449451654 0.6806702457165695 0.7505189727964956 0.9054713961896359 0.9364215703608832 1.0234874102386542 1.0778371026303732 1.1729062040460654 1.3103834454277998 1.4641857698115501 1.8348704971621168
101 3232 -0.7020954670068771 -0.1260150854355076 0.18224010547414615 0.5067207628468126 0.3717643019878116 0.4705504094611918 0.5782881412260751 0.615223391658805 0.6256511449451654 0.6806702457165695 0.7505189727964956 0.9054713961896359 0.9364215703608832 1.0234874102386542 1.0778371026303732 1.1729062040460654 1.3103834454277998 1.4641857698115501 1.8348704971621168
111 3552 -0.6561918445649907 -0.12080289312161227 0.1497068408874715 0.4832179737088646 0.3717643019878116 0.4705504094611918 0.5782881412260751 0.615223391658805 0.6256511449451654 0.6806702457165695 0.7505189727964956 0.9054713961896359 0.9364215703608832 1.0234874102386542 1.0778371026303732 1.1729062040460654 1.3103834454277998 1.4641857698115501 1.8348704971621168
121 3872 -0.6657494555548877 -0.17167189631135368 0.1656177098496684 0.5683495863863738 0.3681036163115784 0.4333347061115157 0.48585316619178676 0.5422708952091465 0.616854826779268 0.6675161388002336 0.7108506971128015 0.9218752575087881 1.0126870867267233 1.0537004122500628 1.1159573389106938 1.2012935110571263 1.309604733048168 1.4114419674808119 1.8530622762367952
131 4192 -0.6883876005323517 -0.19157952720853597 0.20625695419519255 0.5346639702705454 0.3681036163115784 0.4333347061115157 0.48585316619178676 0.5422708952091465 0.616854826779268 0.6675161388002336 0.7108506971128015 0.9218752575087881 1.0126870867267233 1.0537004122500628 1.1159573389106938 1.2012935110571263 1.309604733048168 1.4114419674808119 1.8530622762367952
141 4512 -0.7026097538969596 -0.13600013134230116 0.18928485977983273 0.5016001633475881 0.3681036163115784 0.4333347061115157 0.48585316619178676 0.5422708952091465 0.616854826779268 0.6675161388002336 0.7108506971128015 0.9218752575087881 1.0126870867267233 1.0537004122500628 1.1159573389106938 1.2012935110571263 1.309604733048168 1.4114419674808119 1.8530622762367952
151 4832 -0.7286100463534704 -0.09965115732189803 0.1766501428314639 0.5442854990491071 0.3133003186838333 0.3702380569615958 0.43114396683763834 0.5211775743158161 0.5284481162996646 0.6734587423207645 0.711568832053008 0.7979484017857768 0.9768587044455892 1.0215077169464184 1.1469594149253677 1.1873322915095061 1.3037825249769779 1.4809552892230593 1.9532837244487955
161 5152 -0.7656427268198989 -0.11824172680579859 0.21242536839628243 0.5551808702717729 0.3133003186838333 0.3702380569615958 0.43114396683763834 0.5211775743158161 0.5284481162996646 0.6734587423207645 0.711568832053008 0.7979484017857768 0.9768587044455892 1.0215077169464184 1.1469594149253677 1.1873322915095061 1.3037825249769779 1.4809552892230593 1.9532837244487955
171 5472 -0.801083865872939 -0.15014909077967684 0.2289027365507132 0.642946850334803 0.3133003186838333 0.3702380569615958 0.43114396683763834 0.5211775743158161 0.5284481162996646 0.6734587423207645 0.711568832053008 0.7979484017857768 0.9768587044455892 1.0215077169464184 1.1469594149253677 1.1873322915095061 1.3037825249769779 1.4809552892230593 1.9532837244487955
