% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=467878, Sat Apr  4 01:43:29 2026
1 32 0.34236606697978966 1.0000466677555726 1.0 1.0 1.000003333338889 1.000006666688889 1.00001000005 1.0000133334222225 1.0000166668055563 1.0000200002000015 1.0000233336055575 1.0000266670222253 1.0000300004500045 1.0000333338888951 1.0000366673388972 1.0000400008000108 1.000043334272236 1.0000466677555726
2 64 0.35571041406421533 1.1153097248031438 0.8892169608293218 0.8892169608293218 0.9474418690663883 0.9511888792389395 0.959656478902303 0.9791166975436008 0.9837781474197462 0.9914707739670294 0.9956173702639497 1.0007198685820053 1.003278476179138 1.017080659183014 1.0192578624127784 1.0546509562626767 1.08647643976168 1.1153097248031438
3 96 0.3750159025923537 1.164589823679386 0.8655321802751197 0.8655321802751197 0.8925722354100704 0.9267141330315173 0.9373211971087011 0.9527471107249817 0.9696863590204167 0.9859351049471418 0.9973985671173795 1.0062706739774208 1.014449749303385 1.0273873219319132 1.0717205824947256 1.0838715685094944 1.0961459420283575 1.164589823679386
11 352 0.49672265722708836 1.4027687842613128 0.7396786029889435 0.7396786029889435 0.805223417838895 0.8278562025559704 0.8315120898633481 0.8540494582774979 0.8810347431170411 0.9260992459650678 0.9646124535761271 1.0093623621029741 1.0342781251136957 1.0594557886890705 1.1315322752334074 1.195129740933759 1.3131466686911841 1.4027687842613128
21 672 0.47170500680130223 1.4729930497247805 0.6617454824185536 0.6617454824185536 0.6859800707655064 0.7378130657243058 0.7681918685064182 0.78776596910317 0.8314506353735921 0.8710591355546133 0.9190556431878861 0.9861517849822011 1.0112379119866264 1.0896447878539979 1.1125916297033123 1.1973920169943912 1.4023385810901692 1.4729930497247805
31 992 0.48726063203580966 1.4353433104365239 0.5850703873765811 0.5850703873765811 0.5955485400772634 0.6749296330236823 0.7240550690528909 0.7507994522935653 0.7825053031237716 0.8368680214390597 0.9307698372812688 0.9767250521763942 1.012998071977525 1.0340574407768064 1.0734936081798072 1.1598687422852012 1.3284691369322557 1.4353433104365239
41 1312 0.3953812852644787 1.3854015475953654 0.4724895582854758 0.4724895582854758 0.5537144272399648 0.5866855283034401 0.6303882852749082 0.7330701515690241 0.7543190845945704 0.8179932431924782 0.8584172722474191 0.9266497256122292 0.9615845610684829 1.04195747743672 1.0822896794055024 1.160298740459003 1.3057642422654938 1.3854015475953654
51 1632 0.3547109151569045 1.4558552024768532 0.4022520507521825 0.4022520507521825 0.5058556068458593 0.5191299291485629 0.5799825892597931 0.647713146333058 0.7239587676841241 0.7559817037531887 0.8212313226904313 0.8736526356188614 0.9047360310989117 0.9922999645056375 1.0431926212413059 1.2863002460603776 1.3177906983699355 1.4558552024768532
61 1952 0.34401947916604075 1.5328156780904088 0.3725051608159083 0.3725051608159083 0.44354282352127355 0.5058851368226226 0.5741063414416714 0.596129084283348 0.6573130949932369 0.7241585592966866 0.7568407607605616 0.7928264041460499 0.8755784473175023 0.9816508506140124 1.165463732662223 1.2449980626078327 1.2927306007589185 1.5328156780904088
71 2272 0.3060344387348501 1.553909925295706 0.33936306644277386 0.33936306644277386 0.39310583238510327 0.4396898492317531 0.4667691873761169 0.5634217211102668 0.5980277033584676 0.6635811777597272 0.7550534871018223 0.7739554576671112 0.8047312125967784 0.9935985132744812 1.0244611530479963 1.1956003825694699 1.3251813833796242 1.553909925295706
