% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=284702, Fri Apr  3 02:55:30 2026, <python>{}</python>
1 32 0.3350233165204123 1 0 0.9523809523809524 0.9523777777830688 0.9523746031957672 0.9523714286190476 0.9523682540529098 0.9523650794973538 0.9523619049523795 0.9523587304179875 0.952355555894177 0.9523523813809482 0.9523492068783009 0.9523460323862354 0.9523428579047517 0.9523396834338493 0.9523365089735287
2 64 0.3544377109017989 1 0 0.9394022999534918 0.9039368457809288 0.9523746031957672 0.9492182683900419 0.9254756959099353 0.9441196953163702 0.9470329922333457 0.9523587304179875 0.9417056859347499 0.934554296946621 0.9523492068783009 0.9265976791995904 0.9497576266284219 0.9368872639731252 0.9523365089735287
3 96 0.38090447262160754 1 0 0.8717076337526882 0.8158097247513573 0.9057975527073234 0.8677881061272192 0.8762449516597277 0.8777871847370591 0.8489617198326359 0.939994306478318 0.8758780244576734 0.8586106813152219 0.8979023311838925 0.8957304115488932 0.8579314999739871 0.8585688648212805 0.9144773393180994
11 352 0.42089829488226255 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7416482488184358 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
21 672 0.38575684013934336 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7416482488184358 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
31 992 0.3522864663880128 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
41 1312 0.263777208994264 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
51 1632 0.24243110731364817 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
61 1952 0.2345864173789342 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
71 2272 0.2303334175285407 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
81 2592 0.16425614592362192 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
91 2912 0.13361440968868987 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
101 3232 0.11169031366705279 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
111 3552 0.11374351853628052 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
121 3872 0.11862864373116369 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
131 4192 0.09504363298536708 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
141 4512 0.12599692478528934 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
151 4832 0.12007230272290258 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
161 5152 0.10443424291131514 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
171 5472 0.12704891209296637 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
181 5792 0.12090984691854863 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
191 6112 0.09424352513706989 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
201 6432 0.09422933364869672 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
211 6752 0.10897462472335505 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
221 7072 0.14899780025951426 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
231 7392 0.16688783301198884 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
241 7712 0.2161162006756145 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
251 8032 0.23649028477931341 1 0 0.7263750910009028 0.6579422160748224 0.7313429793252382 0.6991108417132563 0.752065432573939 0.7330587698022525 0.6734465956291715 0.7472343898654682 0.7196129931235783 0.6769713077988193 0.7326814512488723 0.7446418511616126 0.7033929893833955 0.7264494526554437 0.7302180914548139
