% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=315580, Wed Mar 11 01:42:41 2026, <python>{}</python>
101 3232 0.22874285237954708 12.773329564638493 -90.28634828780288 -8.3146570285015599e+01 -15.304286700989856 22.69460279456023 44.587795059105716 -46.051514437502064 nan 821.1   
111 3552 0.22045588046019152 12.47368028409288 -90.28634828780288 -8.5770000014107154e+01 -10.001604835936604 9.68686492116349 37.66027559996401 -45.21038131878127 nan 905.5   
121 3872 0.17528846561617079 13.081617114761002 -91.97841139345238 -7.9979290413825936e+01 -13.38868625244205 6.080918705092712 38.08485600681671 -43.80197557072685 nan 992.6   
131 4192 0.15532768896257776 14.28279010699938 -91.97841139345238 -8.6659197937145706e+01 -13.767692776540784 58.386416016878286 40.8423970008342 -44.99361042913549 nan 1072.0   
141 4512 0.13699378011275348 13.984718506853465 -91.97841139345238 -5.4028784429024526e+01 -12.54200745701704 2.817793577010468 36.10165001124291 -41.27623283949585 nan 1159.3   
151 4832 0.12826240478158848 14.243973767104888 -91.97841139345238 -8.5887840708068723e+01 -36.69707052853205 3.1814715597940992 40.59611776817462 -48.31730188016844 nan 1252.5   
161 5152 0.12129667409026294 14.773366368364023 -91.97841139345238 -8.9003440965214139e+01 -42.60428100976884 6.314295711797276 38.81982748112688 -49.8429076172164 nan 1333.7   
171 5472 0.11442990476395407 15.635154696862315 -91.97841139345238 -8.7582031818911503e+01 -42.559762053248924 -1.1691476038286943 36.84574187730966 -50.50297331402595 nan 1411.5   
181 5792 0.13030553477668919 15.7278842905514 -91.97841139345238 -8.5242596955494648e+01 -43.73463488805826 1.747783227596078 38.04718849577745 -50.765299305249016 nan 1494.5   
191 6112 0.1307851685477426 17.023506138010504 -91.97841139345238 -8.8384574581512993e+01 -43.48116169312834 12.061451076433405 40.009620245941505 -50.389455869305195 nan 1573.7   
201 6432 0.11850717096118754 18.25107306380565 -91.97841139345238 -8.7582352340444743e+01 -14.073261662698101 55.807189827921796 40.02298811727252 -48.23187687751049 nan 1656.1   
211 6752 0.11546803311922685 19.24155312679358 -91.97841139345238 -8.7277351546420192e+01 -10.425461064997148 10.284928415363732 45.72623727547665 -48.581439861183185 nan 1741.7   
221 7072 0.10002155640784084 20.432447081360067 -91.97841139345238 -8.9016218128764365e+01 -38.22208495661192 0.4245225079889843 35.51819132287751 -45.021435026208806 nan 1822.2   
231 7392 0.09595296438516071 23.064565874060886 -92.09856382712826 -9.2098563827128260e+01 -18.444936285353876 9.644883898450018 43.84159175639382 -48.855494592121815 nan 1895.7   
241 7712 0.09850008091028971 27.41760549095485 -92.09856382712826 -8.9239799754780051e+01 -44.314788427448754 0.05971229957790136 37.68077115927494 -48.26259568736222 nan 1979.5   
251 8032 0.09639592347889671 27.870130587142214 -92.09856382712826 -8.7805686181922567e+01 -11.530445888010378 12.195207031436604 45.87813187310045 -49.51401035583268 nan 2056.2   
261 8352 0.091548189699352 26.18627386290615 -92.1820644048074 -8.6619639009079037e+01 -16.259855880474753 4.7733256375515305 37.24025567913045 -47.30108299480763 nan 2140.2   
271 8672 0.11488241612133979 30.110639296058345 -92.1820644048074 -8.5012863955898467e+01 -38.62098409455281 0.9085995993718785 40.084712513680174 -51.26800850019711 nan 2214.7   
281 8992 0.12770746516957118 30.895903836909362 -92.1820644048074 -8.4487761167871781e+01 -38.25212957140963 8.698419398300002 43.13985457598463 -48.10765911547314 nan 2301.7   
291 9312 0.1366323295470671 30.834256450612706 -92.1820644048074 -8.6784580942886677e+01 -44.30737913593037 0.9249070534538175 33.145862390614056 -49.7088434172929 nan 2385.9   
301 9632 0.13531358994512835 33.65377918182616 -92.1820644048074 -8.9070298352993547e+01 -15.569169191875053 6.3016790864205205 40.29469488584273 -49.45645424705058 nan 2469.1   
311 9952 0.1279136609527687 40.99333334969339 -92.93007108504173 -9.2930071085041732e+01 -36.877987502085986 1.2691660166054968 35.52784463844896 -47.60082620439101 nan 2549.1   
321 10272 0.12920525901929958 43.97760815945639 -92.93007108504173 -8.6948654833165591e+01 -46.36328847483336 8.33085119033179 36.84619503394087 -52.29278622086194 nan 2634.7   
331 10592 0.12926767099416356 47.40993878969947 -92.93007108504173 -8.9043476842650875e+01 -43.29228950190044 6.7375730147400335 55.320839388185824 -66.17246143890286 nan 2717.7   
341 10912 0.11496147402949689 53.050111369379145 -93.27355436377076 -8.6828716160338388e+01 -36.65033294774756 1.9397276685619964 36.36454679133459 -48.800500641693745 nan 2798.8   
351 11232 0.10645406605495682 51.80417183868911 -93.27355436377076 -8.7554767641427730e+01 -47.80218644325949 -1.1236585916334172 38.784842634289426 -51.97392515449772 nan 2885.7   
361 11552 0.10957718127807209 52.148928218584146 -93.27355436377076 -8.4758792921641430e+01 -42.24075884144245 15.381968097186878 38.06958131752123 -47.8023398642887 nan 2974.2   
371 11872 0.10987822364301425 48.18080121484733 -93.68501463336631 -8.5747693924928342e+01 -41.581145196672864 6.2053876130044525 37.68374337987925 -47.36635129566488 nan 3054.4   
381 12192 0.11359673133485358 46.6644556756931 -93.68501463336631 -8.9745039834856044e+01 -42.8758276729763 77.83194362084244 39.06224312146678 -48.61621392988305 nan 3142.8   
