model_name,n_links,success_rate,avg_pos_error,avg_rot_error,avg_path_length,avg_energy,avg_manipulability,task,num_runs
PPO,2,0.0,0.3839287923566019,0.08988077774395618,inf,inf,0.0,wallMount,100
